id_material,nombre,compuesto_quimico,aplicacion,fecha_creacion,id_experimento,id_propiedad,temperatura_prueba,presion_aplicada,duracion_experimento,resistencia,elasticidad,conductividad_termica,densidad,diametro_nanoparticulas,espesor_capa,capacidad_absorcion_luz,prediction,features_json
259,Nanopartículas de óxido de cerio,Nanopartículas de óxido de europio (Eu₂O₃),Fósforos,2024-08-13,259,259,9.824971070101588,5.207212391295991,1.4073077990439307,2.906931853743361,5.432733186728362,1.1467950515413765,1.9904123337157862,2.5799905949886974,2.155519080545766,6.911682551119902,0,"[2.906931853743361,5.432733186728362,1.1467950515413765]"
260,Nanopartículas de cerámica,Nanohornos de carbono ©,Imanes,2024-02-11,260,260,9.486178964236016,5.641146757237324,3.752820797450482,4.983311749274333,4.225459145233171,1.072004069919113,1.9904123337157862,1.7916601354088175,2.2992203525821506,5.546411923738193,2,"[4.983311749274333,4.225459145233171,1.072004069919113]"
261,Nanopartículas de platino,Fullerenos (C₆₀),Fibras ópticas,2024-04-06,261,261,10.16376317596716,7.810818586943987,4.691025996813102,3.3222078328495552,7.545462759344948,1.6703319228972224,1.5480984817789447,1.5049945137434069,2.874025440727688,4.693117781624625,0,"[3.3222078328495552,7.545462759344948,1.6703319228972224]"
262,Nanopartículas de óxido de europio,Nanopartículas de óxido de tungsteno (WO₃),Imanes,2024-09-17,262,262,11.180139493563876,7.376884221002654,3.0491668979285165,3.73748381195575,3.923640634859373,1.8822397041603027,1.60338771327105,2.8666562166541083,0.5748050881455377,6.826353136908545,0,"[3.73748381195575,3.923640634859373,1.8822397041603027]"
263,Nanopartículas de óxido de aluminio,Nanopartículas de óxido de europio (Eu₂O₃),Tratamiento de aguas,2024-07-13,263,263,11.518931599429449,7.810818586943987,3.0491668979285165,3.3222078328495552,4.5272776556069685,0.6357233437892413,1.7139661762552605,2.364991378739639,2.083668444527574,7.850306107444827,0,"[3.3222078328495552,4.5272776556069685,0.6357233437892413]"
264,Nanosheets de MOF 2D,Nanopartículas de óxido de holmio (Ho₂O₃),Fósforos,2023-12-20,264,264,8.131010540773728,8.24475295288532,2.8146155980878613,6.921266318436573,5.734551697102161,0.9535850156838621,1.5480984817789447,2.7949898112377554,2.371070988600343,6.997011965331259,2,"[6.921266318436573,5.734551697102161,0.9535850156838621]"
265,Nanopartículas de óxido de tulio,Nanopartículas de óxido de zinc (ZnO),Fibras ópticas,2024-04-16,265,265,9.824971070101588,5.207212391295991,5.629231196175723,3.4606331592182866,3.772731379672474,1.215353451361785,1.2163630928263138,3.153321838319519,3.9517849810005714,8.020964935867541,0,"[3.4606331592182866,3.772731379672474,1.215353451361785]"
266,Nanopartículas de hierro,Nanocompuestos (null),Imanes,2024-04-07,266,266,9.824971070101588,4.339343659413326,3.5182694976098268,3.73748381195575,5.734551697102161,3.2347099551629044,2.1009907966999966,3.941652297899399,0.359253180090961,7.5089884505994,1,"[3.73748381195575,5.734551697102161,3.2347099551629044]"
267,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de itrio (Y₂O₃),Pantallas de alta resolución,2023-11-15,267,267,9.486178964236016,6.075081123178657,3.2837181977691716,6.229139686592917,4.225459145233171,1.3649354146063122,0.6634707779052621,1.8633265408251702,1.5807139924002285,6.399706065851761,2,"[6.229139686592917,4.225459145233171,1.3649354146063122]"
268,Nanosheets de MOF 2D,Nanopartículas de óxido de erbio (Er₂O₃),Superconductores,2024-01-09,268,268,10.502555281832732,6.509015489119989,4.221923397131792,4.014334464693213,4.678186910793868,1.3898657418137337,2.598593880128943,1.5049945137434069,2.5866228966549194,4.778447195835982,0,"[4.014334464693213,4.678186910793868,1.3898657418137337]"
269,Nanopartículas de óxido de magnesio,Nanopartículas de óxido de magnesio (MgO),Imanes,2024-09-28,269,269,10.16376317596716,8.24475295288532,3.0491668979285165,4.844886422905602,6.036370207475959,1.196655705956219,2.1009907966999966,2.65165700040505,1.7962659004548052,5.973058994794977,0,"[4.844886422905602,6.036370207475959,1.196655705956219]"
270,Nanopartículas de óxido de prometio,Nanopartículas de óxido de estaño (SnO₂),Láseres,2024-08-25,270,270,7.453426329042585,6.509015489119989,2.580064298247206,5.121737075643065,4.678186910793868,1.6703319228972224,0.5528923149210517,3.941652297899399,2.083668444527574,5.461082509526836,2,"[5.121737075643065,4.678186910793868,1.6703319228972224]"
271,Nanohornos de carbono,Nanopartículas de óxido de erbio (Er₂O₃),Imanes,2024-10-14,271,271,9.147386858370444,6.075081123178657,5.160128596494412,6.921266318436573,4.829096165980767,1.5643780322656822,3.2620646580342054,1.218328892077996,2.874025440727688,6.14371782321769,2,"[6.921266318436573,4.829096165980767,1.5643780322656822]"
272,Nanopartículas de óxido de gadolinio,Nanopartículas de celulosa (C₆H₁₀O₅),Catalizadores,2024-04-21,272,272,9.147386858370444,7.376884221002654,2.345512998406551,4.983311749274333,3.621822124485575,3.004104428494258,0.9952061668578931,1.8633265408251702,2.514772260636727,5.7170707521609065,1,"[4.983311749274333,3.621822124485575,3.004104428494258]"
273,Nanopartículas de cobre,Nanopartículas de óxido de erbio (Er₂O₃),Imanes,2024-04-14,273,273,9.486178964236016,6.075081123178657,2.110961698565896,2.906931853743361,3.3200036141117772,1.0221434155042703,3.3726431210184153,1.934992946241523,2.802174804709496,7.850306107444827,0,"[2.906931853743361,3.3200036141117772,1.0221434155042703]"
274,Nanopartículas de óxido de gadolinio,MXenes (null),Imanes,2024-04-16,274,274,8.808594752504872,5.207212391295991,3.987372097291137,2.906931853743361,3.772731379672474,1.215353451361785,3.151486195049995,1.0033296758289378,3.5925318009096103,6.570364894274475,0,"[2.906931853743361,3.772731379672474,1.215353451361785]"
275,Nanopartículas de óxido de lantano,Nanopartículas de núcleo-cáscara (null),Refuerzo en materiales compuestos,2024-10-06,275,275,9.486178964236016,6.509015489119989,3.752820797450482,4.291185117430675,3.772731379672474,1.8822397041603027,1.5480984817789447,2.149992162490581,0.7903569962001142,7.850306107444827,2,"[4.291185117430675,3.772731379672474,1.8822397041603027]"
276,Nanopartículas de óxido de prometio,Nanopartículas de óxido de estaño (SnO₂),Imanes,2024-02-27,276,276,9.486178964236016,7.376884221002654,3.5182694976098268,3.0453571801120924,4.074549890046272,1.5269825414545504,4.58900621384473,3.941652297899399,1.437012720363844,6.570364894274475,0,"[3.0453571801120924,4.074549890046272,1.5269825414545504]"
277,Nanopartículas de óxido de aluminio,Nanopartículas de óxido de samario (Sm₂O₃),Catalizadores,2024-07-01,277,277,7.453426329042585,6.075081123178657,3.0491668979285165,3.5990584855870185,3.923640634859373,3.247175118766615,4.201981593399993,1.5049945137434069,3.017726712764073,6.314376651640404,1,"[3.5990584855870185,3.923640634859373,3.247175118766615]"
278,Nanopartículas de óxido de gadolinio,Nanopartículas de óxido de lantano (La₂O₃),Fósforos,2023-12-04,278,278,10.16376317596716,7.810818586943987,2.110961698565896,4.014334464693213,3.772731379672474,1.9570306857825663,0.6634707779052621,3.0099890274868137,0.5748050881455377,4.778447195835982,0,"[4.014334464693213,3.772731379672474,1.9570306857825663]"
279,Nanopartículas de óxido de europio,Nanopartículas de óxido de iterbio (Yb₂O₃),Imanes,2023-10-31,279,279,8.808594752504872,8.24475295288532,3.2837181977691716,5.813863707486722,4.678186910793868,2.1066126490270936,1.3822307873026294,3.7266530816503405,0.359253180090961,6.570364894274475,2,"[5.813863707486722,4.678186910793868,2.1066126490270936]"
280,Nanosheets de MOF 2D,Nanosheets de MOF 2D (null),Catálisis,2024-03-22,280,280,8.808594752504872,5.641146757237324,4.456474696972447,3.3222078328495552,3.3200036141117772,2.287357521280898,0.8846277038736828,1.7199937299924648,2.730324168691304,5.8877295805836205,0,"[3.3222078328495552,3.3200036141117772,2.287357521280898]"
281,Nanopartículas de óxido de erbio,Nanopartículas de óxido de tulio (Tm₂O₃).,Fibras ópticas,2023-12-22,281,281,9.824971070101588,7.376884221002654,3.752820797450482,3.3222078328495552,4.37636840042007,0.9535850156838621,1.7692554077473657,1.5049945137434069,1.2933114483274597,5.546411923738193,0,"[3.3222078328495552,4.37636840042007,0.9535850156838621]"
282,Nanopartículas de hierro,Nanopartículas de óxido de disprosio (Dy₂O₃),Imanes,2024-02-22,282,282,11.180139493563876,6.075081123178657,2.110961698565896,6.921266318436573,5.281823931541464,2.879452792457152,2.8197508060973635,1.0749960812452906,0.5748050881455377,6.997011965331259,2,"[6.921266318436573,5.281823931541464,2.879452792457152]"
283,Nanopartículas de óxido de terbio,Nanopartículas de óxido de erbio (Er₂O₃),Imanes,2024-01-19,283,283,9.147386858370444,5.207212391295991,2.345512998406551,3.183782506480824,3.772731379672474,2.6114517749773736,1.60338771327105,2.436657784155992,0.8622076322183065,7.167670793753972,1,"[3.183782506480824,3.772731379672474,2.6114517749773736]"
284,Nanopartículas de óxido de gadolinio,Nanopartículas de óxido de holmio (Ho₂O₃),Imanes,2024-01-31,284,284,11.518931599429449,7.810818586943987,5.629231196175723,4.014334464693213,5.130914676354565,1.9570306857825663,1.8798338707315758,4.299984324981162,1.437012720363844,5.290423681104122,0,"[4.014334464693213,5.130914676354565,1.9570306857825663]"
285,Nanopartículas de óxido de tulio,Nanopartículas de óxido de praseodimio (Pr₆O₁₁),Biomedicina,2024-08-21,285,285,10.502555281832732,7.810818586943987,3.752820797450482,5.67543838111799,4.225459145233171,1.6267038502842353,0.5528923149210517,3.0099890274868137,1.5807139924002285,7.850306107444827,2,"[5.67543838111799,4.225459145233171,1.6267038502842353]"
286,Nanopartículas metálicas,Nanopartículas de óxido de terbio (Tb₄O₇),Conductores eléctricos,2024-02-18,286,286,10.502555281832732,6.075081123178657,4.925577296653757,5.121737075643065,4.980005421167665,2.087914903621528,1.2163630928263138,2.0783257570742286,1.2214608123092676,6.14371782321769,2,"[5.121737075643065,4.980005421167665,2.087914903621528]"
287,Puntos cuánticos de carbono,Nanopartículas de óxido de terbio (Tb₄O₇),Imanes,2024-10-11,287,287,9.824971070101588,6.075081123178657,3.0491668979285165,4.429610443799407,4.225459145233171,2.511730466147689,1.3822307873026294,2.938322622070461,3.161427984800457,4.607788367413268,1,"[4.429610443799407,4.225459145233171,2.511730466147689]"
288,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de aluminio (Al₂O₃),Fósforos,2024-09-20,288,288,11.518931599429449,6.075081123178657,2.8146155980878613,4.014334464693213,4.678186910793868,1.3960983236155888,1.3822307873026294,2.8666562166541083,1.077759540272883,7.167670793753972,0,"[4.014334464693213,4.678186910793868,1.3960983236155888]"
289,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de prometio (Pm₂O₃),Fibras ópticas,2024-03-25,289,289,10.502555281832732,8.24475295288532,2.8146155980878613,5.67543838111799,3.3200036141117772,0.9785153428912832,1.4375200187947346,2.7949898112377554,1.077759540272883,7.2530002079653295,2,"[5.67543838111799,3.3200036141117772,0.9785153428912832]"
290,Nanopartículas de óxido de iterbio,Nanopartículas de óxido de holmio (Ho₂O₃),Imanes,2023-10-21,290,290,10.16376317596716,7.810818586943987,5.160128596494412,5.3985877283805275,5.130914676354565,1.2839118511821934,2.875040037589469,3.5116538654012825,1.7962659004548052,5.119764852681409,2,"[5.3985877283805275,5.130914676354565,1.2839118511821934]"
291,Nanomateriales cristalinos,Nanopartículas de óxido de zinc (ZnO),Imanes,2024-04-01,291,291,11.85772370529502,7.376884221002654,4.691025996813102,2.906931853743361,5.432733186728362,1.1467950515413765,1.4928092502868398,1.0749960812452906,0.5748050881455377,5.461082509526836,0,"[2.906931853743361,5.432733186728362,1.1467950515413765]"
292,Nanopartículas de óxido de disprosio,Nanopartículas de óxido de tungsteno (WO₃),Almacenamiento de energía,2024-05-11,292,292,9.824971070101588,5.207212391295991,2.8146155980878613,4.568035770168138,5.734551697102161,1.196655705956219,1.1610738613342086,1.6483273245761123,4.311038161091532,6.399706065851761,0,"[4.568035770168138,5.734551697102161,1.196655705956219]"
293,Nanopartículas de óxido de terbio,Nanopartículas de óxido de terbio (Tb₄O₇),Sensores,2024-08-17,293,293,10.841347387698304,7.376884221002654,4.691025996813102,2.906931853743361,5.432733186728362,2.087914903621528,3.31735388952631,1.934992946241523,1.437012720363844,5.63174133794955,0,"[2.906931853743361,5.432733186728362,2.087914903621528]"
294,Nanopartículas de óxido de gadolinio,Nanopartículas de óxido de lutecio (Lu₂O₃),Entrega de medicamentos,2024-04-05,294,294,11.180139493563876,5.641146757237324,4.925577296653757,4.1527597910619445,3.3200036141117772,3.465315481831551,2.488015417144733,2.436657784155992,2.4429216246185352,6.058388409006334,1,"[4.1527597910619445,3.3200036141117772,3.465315481831551]"
295,Siliceno,Nanopartículas de óxido de neodimio (Nd₂O₃),Láseres,2023-10-18,295,295,11.85772370529502,5.641146757237324,5.160128596494412,3.3222078328495552,2.5654573381772825,3.2347099551629044,0.9952061668578931,2.2933249733232866,0.9340582682364987,6.570364894274475,1,"[3.3222078328495552,2.5654573381772825,3.2347099551629044]"
296,Nanopartículas de óxido de disprosio,Nanopartículas de dióxido de titanio (TiO₂),Imanes,2023-10-21,296,296,9.824971070101588,5.641146757237324,2.110961698565896,5.121737075643065,4.225459145233171,1.190423124154364,2.3774369541605225,1.7199937299924648,2.730324168691304,6.2290472374290475,2,"[5.121737075643065,4.225459145233171,1.190423124154364]"
297,Antimoneno,Nanopartículas de óxido de terbio (Tb₄O₇),Sensores de gas,2024-08-05,297,297,9.824971070101588,7.810818586943987,4.925577296653757,4.568035770168138,6.036370207475959,1.8074487225380391,3.3726431210184153,2.149992162490581,2.4429216246185352,4.266470710567841,0,"[4.568035770168138,6.036370207475959,1.8074487225380391]"
298,Nanopartículas de óxido de cobalto,Nanopartículas de dióxido de titanio (TiO₂),Fibras ópticas,2024-09-15,298,298,9.147386858370444,7.810818586943987,5.629231196175723,3.73748381195575,4.980005421167665,3.122523482729509,2.3221477226684173,3.583320270817635,3.2332786208186493,6.14371782321769,1,"[3.73748381195575,4.980005421167665,3.122523482729509]"
299,Nanopartículas de núcleo-cáscara,Nanopartículas de dióxido de titanio (TiO₂),Catálisis,2024-04-14,299,299,11.85772370529502,6.942949855061322,4.456474696972447,3.8759091383244813,3.3200036141117772,1.1654927969469424,3.0961969635578894,1.5049945137434069,0.5748050881455377,5.8877295805836205,0,"[3.8759091383244813,3.3200036141117772,1.1654927969469424]"
300,Nanocompuestos,Nanopartículas de óxido de tungsteno (WO₃),Láseres,2023-11-16,300,300,11.518931599429449,6.942949855061322,3.2837181977691716,4.291185117430675,3.923640634859373,1.0470737427116916,2.875040037589469,1.5766609191597596,1.6525646284184208,7.679647279022113,2,"[4.291185117430675,3.923640634859373,1.0470737427116916]"
301,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de holmio (Ho₂O₃),Fósforos,2024-08-21,301,301,11.180139493563876,6.942949855061322,5.3946798963350675,4.844886422905602,6.6400072282235545,0.8538637068541771,1.7692554077473657,4.156651514148457,1.005908904254691,6.399706065851761,0,"[4.844886422905602,6.6400072282235545,0.8538637068541771]"
302,Nanopartículas de óxido de hierro,Nanopartículas de óxido de cerio (CeO₂),Fósforos,2024-01-28,302,302,10.841347387698304,6.075081123178657,4.221923397131792,3.0453571801120924,6.338188717849756,1.7326577409157755,0.6081815464131569,1.1466624866616433,2.514772260636727,4.949106024258695,0,"[3.0453571801120924,6.338188717849756,1.7326577409157755]"
303,Nanopartículas de óxido de magnesio,Nanopartículas de óxido de circonio (ZrO₂),Fósforos,2024-02-06,303,303,10.16376317596716,7.376884221002654,2.110961698565896,4.844886422905602,3.4709128692986764,1.3649354146063122,0.7740492408894724,2.938322622070461,1.365162084345652,5.63174133794955,2,"[4.844886422905602,3.4709128692986764,1.3649354146063122]"
304,Nanopartículas de óxido de lutecio,Materiales nanoporosos (null),Refuerzo en materiales compuestos,2024-08-29,304,304,11.518931599429449,7.376884221002654,4.221923397131792,4.291185117430675,5.432733186728362,0.7790727252319134,3.870246204447362,1.934992946241523,1.077759540272883,6.7410237226971885,0,"[4.291185117430675,5.432733186728362,0.7790727252319134]"
305,Nanopartículas de óxido de magnesio,Fullerenos (C₆₀),Imanes,2024-04-26,305,305,10.16376317596716,6.075081123178657,4.925577296653757,5.67543838111799,5.583642441915262,1.190423124154364,2.9856185005736795,1.3616617029107014,0.5748050881455377,7.338329622176686,2,"[5.67543838111799,5.583642441915262,1.190423124154364]"
306,Nanopartículas de óxido de europio,Nanopartículas de cerámica (null),Láseres,2023-11-04,306,306,10.502555281832732,6.942949855061322,4.221923397131792,2.906931853743361,7.545462759344948,2.511730466147689,2.488015417144733,1.5766609191597596,3.017726712764073,6.314376651640404,0,"[2.906931853743361,7.545462759344948,2.511730466147689]"
307,Nanoespumas,Nanopartículas de óxido de zinc (ZnO),Fósforos,2024-09-04,307,307,11.518931599429449,5.207212391295991,3.2837181977691716,4.014334464693213,3.3200036141117772,2.287357521280898,0.8293384723815775,2.5083241895723445,1.2933114483274597,7.338329622176686,2,"[4.014334464693213,3.3200036141117772,2.287357521280898]"
308,Puntos cuánticos de carbono,Nanopartículas de óxido de aluminio (Al₂O₃),Imanes,2024-04-15,308,308,9.824971070101588,6.509015489119989,2.110961698565896,4.983311749274333,4.074549890046272,1.8822397041603027,0.9952061668578931,3.0099890274868137,4.454739433127917,6.314376651640404,2,"[4.983311749274333,4.074549890046272,1.8822397041603027]"
309,Nanopartículas de óxido de holmio,Nanopartículas de óxido de samario (Sm₂O₃),Imanes,2024-02-24,309,309,11.180139493563876,5.641146757237324,2.580064298247206,3.183782506480824,3.3200036141117772,1.2527489421729168,2.211569259684207,3.583320270817635,1.5807139924002285,5.63174133794955,0,"[3.183782506480824,3.3200036141117772,1.2527489421729168]"
310,Hidróxidos dobles laminares,Nanopartículas de óxido de samario (Sm₂O₃),Dispositivos electrónicos,2024-08-17,310,310,9.486178964236016,5.207212391295991,5.629231196175723,4.844886422905602,2.5654573381772825,1.7326577409157755,2.6538831116210484,2.0783257570742286,1.005908904254691,6.399706065851761,2,"[4.844886422905602,2.5654573381772825,1.7326577409157755]"
311,Nanopartículas de óxido de prometio,Nanopartículas de óxido de lutecio (Lu₂O₃),Catálisis,2024-10-07,311,311,9.824971070101588,7.810818586943987,2.580064298247206,4.291185117430675,4.37636840042007,1.5145173778508398,1.8245446392394706,3.2966546491522246,1.5807139924002285,7.935635521656184,2,"[4.291185117430675,4.37636840042007,1.5145173778508398]"
312,Nanopartículas de óxido de gadolinio,Nanopartículas de óxido de tungsteno (WO₃),Imanes,2023-12-13,312,312,11.180139493563876,5.207212391295991,4.221923397131792,4.014334464693213,4.980005421167665,1.1592602151450873,1.3822307873026294,3.2249882437358717,2.2992203525821506,5.461082509526836,0,"[4.014334464693213,4.980005421167665,1.1592602151450873]"
313,Nanopartículas de óxido de europio,Nanopartículas de óxido de iterbio (Yb₂O₃),Aislamiento térmico,2024-09-18,313,313,9.486178964236016,7.810818586943987,4.691025996813102,4.1527597910619445,5.885460952289059,0.9286546884764408,1.3269415558105242,1.2899952974943487,1.437012720363844,6.314376651640404,0,"[4.1527597910619445,5.885460952289059,0.9286546884764408]"
314,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de samario (Sm₂O₃),Diagnóstico médico,2023-11-02,314,314,11.85772370529502,6.509015489119989,5.160128596494412,5.260162402011796,4.980005421167665,0.6357233437892413,2.9856185005736795,2.149992162490581,1.5088633563820364,5.802400166372263,2,"[5.260162402011796,4.980005421167665,0.6357233437892413]"
315,Nanopartículas de óxido de praseodimio,Nanopartículas de óxido de holmio (Ho₂O₃),Fibras ópticas,2023-11-25,315,315,11.180139493563876,8.24475295288532,2.345512998406551,3.5990584855870185,5.130914676354565,0.648188507392952,0.8293384723815775,2.7949898112377554,3.2332786208186493,7.679647279022113,0,"[3.5990584855870185,5.130914676354565,0.648188507392952]"
316,Puntos cuánticos de carbono,Nanopartículas de núcleo-cáscara (null),Imanes,2024-06-19,316,316,9.824971070101588,5.641146757237324,4.221923397131792,5.67543838111799,4.829096165980767,2.374613666506872,1.60338771327105,1.4333281083270542,0.9340582682364987,4.5224589532019115,2,"[5.67543838111799,4.829096165980767,2.374613666506872]"
317,Antimoneno,Nanopartículas de platino (Pt),Optoelectrónica,2024-04-22,317,317,9.824971070101588,6.075081123178657,2.110961698565896,4.429610443799407,3.772731379672474,1.5269825414545504,1.2716523243184188,2.723323405821403,0.7903569962001142,7.423659036388043,2,"[4.429610443799407,3.772731379672474,1.5269825414545504]"
318,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de lantano (La₂O₃),Imanes,2024-01-22,318,318,10.502555281832732,5.207212391295991,2.8146155980878613,3.0453571801120924,4.225459145233171,1.7326577409157755,2.7644615746052588,3.368321054568577,2.874025440727688,7.5943178648107565,0,"[3.0453571801120924,4.225459145233171,1.7326577409157755]"
319,Nanopartículas de óxido de prometio,Nanopartículas de óxido de terbio (Tb₄O₇),Fósforos,2024-05-15,319,319,10.502555281832732,7.810818586943987,4.456474696972447,3.8759091383244813,4.225459145233171,1.1467950515413765,2.598593880128943,0.7166640541635271,0.8622076322183065,7.935635521656184,0,"[3.8759091383244813,4.225459145233171,1.1467950515413765]"
320,Antimoneno,Nanopartículas de óxido de disprosio (Dy₂O₃),Revestimientos ignífugos,2024-10-05,320,320,9.147386858370444,5.207212391295991,3.987372097291137,3.3222078328495552,6.036370207475959,1.1093995607302447,2.211569259684207,3.4399874599849296,2.730324168691304,6.399706065851761,0,"[3.3222078328495552,6.036370207475959,1.1093995607302447]"
321,Nanopartículas de óxido de samario,Nanopartículas de óxido de circonio (ZrO₂),Láseres,2024-05-09,321,321,10.16376317596716,6.942949855061322,5.3946798963350675,4.983311749274333,4.5272776556069685,1.5145173778508398,1.8245446392394706,2.8666562166541083,1.005908904254691,5.973058994794977,2,"[4.983311749274333,4.5272776556069685,1.5145173778508398]"
322,Nanopartículas de óxido de neodimio,Nanopartículas de óxido de praseodimio (Pr₆O₁₁),Láseres,2024-07-20,322,322,9.824971070101588,7.810818586943987,2.110961698565896,4.014334464693213,3.923640634859373,3.6148974450760782,1.7139661762552605,2.8666562166541083,3.448830528873226,7.082341379542616,1,"[4.014334464693213,3.923640634859373,3.6148974450760782]"
323,Nanopartículas de óxido de prometio,Materiales nanoporosos (null),Imanes,2024-05-30,323,323,11.518931599429449,5.641146757237324,3.752820797450482,5.537013054749259,4.225459145233171,1.3088421783896145,2.9856185005736795,1.2899952974943487,3.017726712764073,6.826353136908545,2,"[5.537013054749259,4.225459145233171,1.3088421783896145]"
324,Nanopartículas de cerámica,Nanopartículas de núcleo-cáscara (null),Fósforos,2024-02-27,324,324,9.824971070101588,7.376884221002654,3.5182694976098268,3.3222078328495552,4.829096165980767,0.7728401434300581,0.7740492408894724,1.0749960812452906,2.4429216246185352,7.5943178648107565,0,"[3.3222078328495552,4.829096165980767,0.7728401434300581]"
325,Nanopartículas de hierro,Nanopartículas de óxido de iterbio (Yb₂O₃),Baterías,2024-09-09,325,325,9.486178964236016,6.075081123178657,2.110961698565896,4.014334464693213,4.074549890046272,0.9660501792875726,1.8245446392394706,2.149992162490581,1.7962659004548052,6.14371782321769,0,"[4.014334464693213,4.074549890046272,0.9660501792875726]"
326,Nanopartículas de óxido de erbio,Siliceno (Si),Imanes,2024-08-29,326,326,9.824971070101588,5.641146757237324,3.752820797450482,5.67543838111799,2.716366593364181,1.8510767951510263,3.3726431210184153,1.0749960812452906,1.7962659004548052,5.973058994794977,2,"[5.67543838111799,2.716366593364181,1.8510767951510263]"
327,Nanopartículas de óxido de terbio,Nanopartículas de óxido de erbio (Er₂O₃),Diagnóstico médico,2024-03-31,327,327,10.841347387698304,6.942949855061322,4.691025996813102,3.8759091383244813,4.37636840042007,0.9660501792875726,1.7692554077473657,1.2899952974943487,0.718506360181922,5.290423681104122,0,"[3.8759091383244813,4.37636840042007,0.9660501792875726]"
328,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de holmio (Ho₂O₃),Fósforos,2024-02-24,328,328,11.85772370529502,5.641146757237324,4.925577296653757,3.4606331592182866,4.37636840042007,1.1592602151450873,2.9856185005736795,3.7266530816503405,2.514772260636727,7.850306107444827,0,"[3.4606331592182866,4.37636840042007,1.1592602151450873]"
329,Nanopartículas de óxido de hafnio,Nanopartículas de óxido de zinc (ZnO),Catalizadores,2024-02-20,329,329,10.841347387698304,7.810818586943987,3.0491668979285165,4.429610443799407,2.4145480829903834,0.7790727252319134,2.875040037589469,2.149992162490581,3.9517849810005714,7.5089884505994,2,"[4.429610443799407,2.4145480829903834,0.7790727252319134]"
330,Nanopartículas de óxido de aluminio,Nanopartículas de óxido de gadolinio (Gd₂O₃),Imanes,2024-07-03,330,330,10.16376317596716,8.24475295288532,2.8146155980878613,2.4916558746371664,5.130914676354565,1.763820649925052,3.704378509971047,2.0783257570742286,1.9399671724911896,6.2290472374290475,0,"[2.4916558746371664,5.130914676354565,1.763820649925052]"
331,Nanopartículas de cerámica,Nanopartículas de óxido de europio (Eu₂O₃),Imanes,2024-03-04,331,331,10.841347387698304,8.24475295288532,4.925577296653757,3.5990584855870185,5.281823931541464,1.2901444329840486,1.7139661762552605,1.6483273245761123,1.005908904254691,6.485035480063118,0,"[3.5990584855870185,5.281823931541464,1.2901444329840486]"
332,Nanopartículas de óxido de disprosio,Nanopartículas de óxido de tulio (Tm₂O₃).,Baterías recargables,2024-09-30,332,332,11.518931599429449,7.376884221002654,4.221923397131792,3.183782506480824,4.37636840042007,0.9286546884764408,1.5480984817789447,3.2249882437358717,1.077759540272883,7.423659036388043,0,"[3.183782506480824,4.37636840042007,0.9286546884764408]"
333,Nanopartículas de óxido de lutecio,Nanopartículas de óxido de samario (Sm₂O₃),Imanes,2024-05-22,333,333,9.147386858370444,6.942949855061322,3.2837181977691716,4.291185117430675,4.225459145233171,1.3337725055970358,2.7091723431131536,3.941652297899399,3.448830528873226,7.5089884505994,2,"[4.291185117430675,4.225459145233171,1.3337725055970358]"
334,Nanopartículas de óxido de holmio,Nanopartículas de óxido de gadolinio (Gd₂O₃),Imanes,2024-06-28,334,334,9.486178964236016,6.075081123178657,3.0491668979285165,4.014334464693213,3.772731379672474,1.763820649925052,3.2067754265421,3.583320270817635,0.8622076322183065,5.119764852681409,0,"[4.014334464693213,3.772731379672474,1.763820649925052]"
335,Nanopartículas de hierro,Puntos cuánticos de carbono ©,Antioxidantes y agentes antivirales,2024-01-18,335,335,11.518931599429449,8.24475295288532,2.580064298247206,2.906931853743361,2.4145480829903834,0.9785153428912832,2.4327261856526277,3.153321838319519,1.437012720363844,4.607788367413268,0,"[2.906931853743361,2.4145480829903834,0.9785153428912832]"
336,Nanopartículas de óxido de estaño,Nanomateriales cristalinos (null),Imanes,2023-10-28,336,336,9.486178964236016,6.075081123178657,3.987372097291137,3.183782506480824,6.790916483410453,1.8510767951510263,4.146692361907888,1.5766609191597596,3.448830528873226,5.034435438470052,0,"[3.183782506480824,6.790916483410453,1.8510767951510263]"
337,Nanopartículas de óxido de disprosio,Nanopartículas de óxido de zinc (ZnO),Dispositivos electrónicos,2024-08-07,337,337,11.518931599429449,8.24475295288532,2.8146155980878613,4.014334464693213,4.074549890046272,0.729212070817071,1.658676944763155,0.7166640541635271,2.514772260636727,6.14371782321769,0,"[4.014334464693213,4.074549890046272,0.729212070817071]"
338,Nanopartículas de óxido de europio,Nanopartículas de óxido de praseodimio (Pr₆O₁₁),Electrónica flexible,2024-08-23,338,338,10.841347387698304,7.810818586943987,2.110961698565896,3.3222078328495552,6.338188717849756,1.5269825414545504,3.925535435939467,0.7166640541635271,1.5807139924002285,6.997011965331259,0,"[3.3222078328495552,6.338188717849756,1.5269825414545504]"
